head_x,head_y,head_z,r_controller_x,r_controller_y,r_controller_1_z,l_controller_x,l_controller_y,l_controller_z,waist_x,waist_y,waist_z,r_foot_x,r_foot_y,r_foot_z,l_foot_x,l_foot_y,l_foot_z
-16.430454,160.657074,-3.49528,10.877749,79.868187,-11.287905,-45.800381,78.84996,-8.872915,-16.47529,97.964157,-4.862755,12.948534,10.609755,-0.482996,-27.327166,10.490196,3.214278
-16.912426,160.64679,-3.34407,10.578792,79.866295,-11.069963,-46.203094,78.815277,-8.971487,-16.981487,97.951347,-4.761903,12.947406,10.610039,-0.522846,-27.323599,10.477069,3.221501
-17.408367,160.637741,-3.202342,10.279077,79.89917,-10.884253,-46.611866,78.779694,-9.068432,-17.441214,97.942642,-4.647265,12.940539,10.616569,-0.588634,-27.344723,10.455234,3.232088
-17.919598,160.623566,-3.044446,9.977896,79.950462,-10.708391,-47.020363,78.750084,-9.162538,-17.934744,97.93718,-4.532668,12.931957,10.621854,-0.662024,-27.379837,10.438838,3.260169
-18.426205,160.613159,-2.901948,9.70142,80.034592,-10.563087,-47.440273,78.726082,-9.260707,-18.426132,97.954262,-4.432277,12.919216,10.650704,-0.794882,-27.399485,10.440865,3.278813
-18.937117,160.603424,-2.750454,9.429873,80.128517,-10.415334,-47.866692,78.707954,-9.353823,-18.768429,97.885536,-4.202264,12.88607,10.685302,-0.955955,-27.433952,10.45624,3.313946
-19.435049,160.594696,-2.609542,9.180786,80.25531,-10.290096,-48.305935,78.700806,-9.433478,-19.197218,97.905579,-4.038209,12.828794,10.759279,-1.194437,-27.460739,10.452682,3.340088
-19.930744,160.581833,-2.455158,8.925849,80.387077,-10.149903,-48.743961,78.700645,-9.509843,-19.507391,97.863144,-3.798257,12.724917,10.855901,-1.419334,-27.483227,10.442694,3.353928
-20.412079,160.573975,-2.308457,8.696253,80.538033,-10.029597,-49.194294,78.725594,-9.5776,-19.820839,97.857246,-3.574499,12.56116,11.025161,-1.723078,-27.487717,10.412296,3.357887
-20.892799,160.563843,-2.161263,8.47117,80.691986,-9.900733,-49.619629,78.76767,-9.639105,-20.138956,97.898064,-3.380394,12.305204,11.289556,-2.023529,-27.491196,10.388375,3.362774
-21.347866,160.553024,-2.002944,8.272927,80.857895,-9.785882,-50.050167,78.828407,-9.700379,-20.469158,97.987999,-3.227129,11.940102,11.726852,-2.350921,-27.502872,10.371538,3.376195
-21.800282,160.550858,-1.844261,8.0783,81.010918,-9.660028,-50.469009,78.89122,-9.763508,-20.730991,98.042885,-3.042427,11.594885,12.463539,-2.683439,-27.526834,10.352642,3.377726
-22.224947,160.549988,-1.687946,7.889808,81.168297,-9.544428,-50.895222,78.962135,-9.828711,-20.994909,98.127342,-2.895321,11.09208,13.354713,-3.04575,-27.570526,10.352737,3.384893
-22.655188,160.561462,-1.544749,7.687338,81.320389,-9.41229,-51.305859,79.00605,-9.87795,-21.301319,98.258087,-2.784996,10.529746,14.345555,-3.388742,-27.618977,10.362179,3.398468
-23.050558,160.588791,-1.406651,7.481997,81.467995,-9.270015,-51.729797,79.064323,-9.933119,-21.57789,98.387657,-2.66753,9.825617,15.400874,-3.781215,-27.663534,10.365633,3.411703
-23.446953,160.630478,-1.276509,7.244878,81.599136,-9.081386,-52.118885,79.0588,-9.93605,-21.881607,98.488052,-2.544521,9.141036,16.536087,-4.152504,-27.678848,10.36621,3.41636
-23.797125,160.677429,-1.143682,7.01032,81.722458,-8.89758,-52.522968,79.067207,-9.937559,-22.136055,98.614616,-2.424213,8.360557,17.779816,-4.553887,-27.682116,10.358585,3.420177
-24.155533,160.720795,-1.024743,6.786964,81.830254,-8.691076,-52.905056,79.032768,-9.917284,-22.498911,98.797981,-2.370029,7.566568,19.136353,-4.992265,-27.692041,10.355001,3.432903
-24.477261,160.773819,-0.91118,6.576148,81.938591,-8.495689,-53.307373,79.026634,-9.928096,-22.709021,98.887917,-2.258539,6.749175,20.596373,-5.423849,-27.71344,10.352677,3.44532
-24.811045,160.837631,-0.829961,6.367793,82.04557,-8.319736,-53.686394,78.992546,-9.90849,-23.054466,99.135963,-2.298368,5.916231,22.17919,-5.936975,-27.761946,10.385489,3.447622
-25.11064,160.897263,-0.759396,6.20053,82.151855,-8.111156,-54.08794,78.961403,-9.898469,-23.273653,99.291977,-2.216485,5.099576,23.804369,-6.446891,-27.794962,10.384735,3.451705
-25.403801,160.943741,-0.693309,6.042061,82.209183,-7.90676,-54.473522,78.931877,-9.896214,-23.35618,99.257706,-2.007101,4.34496,25.521698,-7.041424,-27.812952,10.375282,3.472968
-25.673439,160.9897,-0.632359,5.865797,82.258362,-7.716086,-54.868015,78.938538,-9.894894,-23.635132,99.422104,-1.943616,3.619874,27.337189,-7.585035,-27.836885,10.379044,3.49186
-25.94441,161.014175,-0.578234,5.709557,82.311165,-7.529835,-55.199677,78.923409,-9.893623,-23.920879,99.544884,-1.818823,2.964805,29.218119,-8.183965,-27.850191,10.383177,3.49513
-26.196503,161.034607,-0.531024,5.584198,82.345139,-7.349014,-55.506649,78.945145,-9.909748,-24.183058,99.703087,-1.786911,2.316381,31.15753,-8.733411,-27.85178,10.373054,3.485239
-26.449371,161.047562,-0.503148,5.499849,82.368187,-7.188262,-55.749554,78.952507,-9.915019,-24.404257,99.791634,-1.666066,1.73286,33.136898,-9.309003,-27.853537,10.371915,3.469776
-26.684322,161.049896,-0.484463,5.417574,82.375908,-7.018418,-55.952473,78.970184,-9.917761,-24.616957,99.942665,-1.6399,1.107849,35.140884,-9.834291,-27.858522,10.370989,3.456758
-26.914799,161.047089,-0.476423,5.361466,82.361313,-6.862437,-56.101879,78.996231,-9.919416,-24.800865,100.057228,-1.566001,0.549704,37.127781,-10.372854,-27.846991,10.351344,3.439805
-27.125469,161.03952,-0.457571,5.293937,82.346558,-6.702241,-56.190117,79.014328,-9.906544,-24.977995,100.232391,-1.562457,-0.007452,39.152241,-10.842916,-27.845139,10.346334,3.423223
-27.34318,161.012802,-0.442248,5.238215,82.311234,-6.562253,-56.241623,79.039505,-9.886892,-25.145065,100.383911,-1.546052,-0.502173,41.121952,-11.338573,-27.843132,10.341591,3.435536
-27.555235,160.981812,-0.422211,5.182302,82.295273,-6.426315,-56.259415,79.060654,-9.865851,-25.315893,100.568565,-1.547617,-0.996394,43.056744,-11.771072,-27.858313,10.323002,3.426453
-27.775953,160.951843,-0.39681,5.132971,82.301903,-6.341688,-56.242844,79.054688,-9.825352,-25.493868,100.735626,-1.560037,-1.419371,44.903435,-12.269749,-27.880264,10.33109,3.415115
-27.969929,160.92659,-0.36446,5.118719,82.330177,-6.2542,-56.181366,79.047585,-9.764256,-25.613007,100.930664,-1.578564,-1.825813,46.694279,-12.649611,-27.87328,10.346115,3.413592
-28.180147,160.907623,-0.338807,5.117983,82.353828,-6.204635,-56.133636,79.04409,-9.71358,-25.75083,101.062599,-1.594928,-2.210757,48.347004,-13.081359,-27.87895,10.3541,3.412951
-28.37447,160.902954,-0.294086,5.117846,82.412437,-6.162109,-56.089954,79.038086,-9.64689,-25.838516,101.225967,-1.634705,-2.565206,49.912754,-13.433167,-27.881811,10.361022,3.411507
-28.576529,160.901627,-0.250717,5.117548,82.453636,-6.1502,-56.049042,79.02742,-9.579057,-25.943716,101.354126,-1.665594,-2.86779,51.29467,-13.818341,-27.867752,10.346211,3.392519
-28.766365,160.905945,-0.204849,5.095513,82.512375,-6.152903,-56.026344,79.005096,-9.499828,-26.040997,101.471939,-1.721753,-3.158253,52.596474,-14.10828,-27.838934,10.309915,3.360538
-28.960499,160.923233,-0.155302,5.056208,82.558777,-6.163671,-55.9949,78.967545,-9.41046,-26.133749,101.588531,-1.756211,-3.438924,53.779278,-14.42034,-27.787045,10.268994,3.321773
-29.130239,160.960678,-0.100201,5.005519,82.62413,-6.197816,-55.972485,78.925491,-9.307745,-26.176155,101.705551,-1.81183,-3.691179,54.83102,-14.68578,-27.709217,10.218148,3.257547
-29.311678,160.999329,-0.061708,4.94663,82.686852,-6.277356,-55.966782,78.878944,-9.214478,-26.200418,101.796089,-1.856408,-3.919305,55.737511,-14.953998,-27.638914,10.172328,3.195722
-29.474619,161.042694,-0.01948,4.88553,82.76178,-6.359002,-55.978085,78.812469,-9.106174,-26.201086,101.895454,-1.906854,-4.16391,56.505859,-15.193171,-27.581621,10.145247,3.150067
-29.632099,161.076233,0.015747,4.80353,82.811951,-6.462749,-56.010506,78.754135,-9.008306,-26.187843,101.971115,-1.957279,-4.352924,57.15155,-15.43873,-27.544518,10.127447,3.124588
-29.772081,161.108063,0.047736,4.731346,82.887009,-6.578479,-56.064117,78.66552,-8.904061,-26.158241,102.073174,-2.003097,-4.558253,57.644726,-15.678687,-27.518314,10.09243,3.076169
-29.906029,161.132294,0.073452,4.646387,82.950523,-6.737539,-56.125546,78.589966,-8.816111,-26.144464,102.128197,-2.043411,-4.716446,58.032265,-15.900078,-27.492729,10.061108,3.060567
-30.014271,161.156296,0.102027,4.582144,83.048729,-6.89045,-56.169575,78.49749,-8.699542,-26.146099,102.212364,-2.06696,-4.890285,58.3554,-16.069754,-27.458624,10.054691,3.039588
-30.124475,161.171051,0.123989,4.51197,83.131668,-7.078499,-56.202602,78.40844,-8.578499,-26.14201,102.240814,-2.075845,-5.073854,58.538612,-16.285698,-27.423788,10.031791,3.027453
-30.205317,161.185287,0.143906,4.458845,83.263664,-7.256145,-56.221603,78.304108,-8.447393,-26.186241,102.276505,-2.095599,-5.320894,58.61248,-16.501238,-27.383091,10.02793,3.016191
-30.286503,161.188553,0.158794,4.366696,83.379333,-7.454454,-56.246788,78.221756,-8.315262,-26.225584,102.295296,-2.102038,-5.536614,58.62347,-16.753613,-27.350206,10.028836,3.013091
-30.344723,161.190613,0.178115,4.296437,83.544304,-7.634274,-56.270832,78.128029,-8.196689,-26.270674,102.320999,-2.092589,-5.772379,58.544468,-16.977552,-27.324257,10.031104,3.018172
-30.399351,161.191467,0.196904,4.165831,83.648621,-7.861704,-56.313904,78.065125,-8.085771,-26.309572,102.312317,-2.08575,-5.962276,58.431988,-17.175676,-27.317896,10.036476,3.023795
-30.440166,161.188171,0.21063,4.061711,83.816689,-8.037236,-56.390751,77.998528,-8.000821,-26.373173,102.304962,-2.080797,-6.199982,58.267597,-17.395678,-27.319078,10.047473,3.029344
-30.490931,161.180237,0.223708,3.898581,83.922195,-8.258716,-56.508144,77.970444,-7.972022,-26.437553,102.279427,-2.061442,-6.403495,58.118317,-17.561245,-27.361265,10.056092,3.048161
-30.530346,161.16629,0.231687,3.871514,84.200806,-8.3348,-56.669014,77.934105,-7.943563,-26.519787,102.266922,-2.04956,-6.659491,57.9333,-17.763895,-27.412527,10.072749,3.06273
-30.571674,161.14032,0.239878,3.734936,84.314514,-8.49537,-56.838486,77.912605,-7.9719,-26.615366,102.240349,-2.042484,-6.841877,57.761482,-17.94911,-27.493433,10.090438,3.09921
-30.610012,161.112717,0.249761,3.596236,84.419357,-8.620847,-57.019028,77.896156,-8.010505,-26.725264,102.22345,-2.043184,-7.044896,57.575039,-18.134325,-27.572433,10.128872,3.138165
-30.654638,161.07196,0.269297,3.467646,84.48584,-8.724315,-57.196922,77.875862,-8.06731,-26.824812,102.224266,-2.053184,-7.219025,57.409668,-18.312075,-27.658695,10.174556,3.180059
-30.700111,161.031631,0.299061,3.344364,84.540909,-8.788797,-57.365303,77.855614,-8.125293,-26.948017,102.221893,-2.106513,-7.40123,57.253891,-18.507057,-27.728218,10.202493,3.202953
-30.763447,160.993225,0.327573,3.242977,84.564117,-8.828489,-57.535736,77.860794,-8.193543,-27.059071,102.240135,-2.151025,-7.55889,57.106022,-18.713959,-27.779554,10.239001,3.231035
-30.814077,160.95932,0.377142,3.150043,84.569206,-8.836918,-57.705593,77.867104,-8.279661,-27.140335,102.278908,-2.200382,-7.73175,56.966724,-18.952089,-27.823715,10.263959,3.24939
-30.867826,160.933945,0.431757,3.081115,84.550125,-8.834363,-57.895283,77.92382,-8.385519,-27.225521,102.282761,-2.250874,-7.879157,56.8116,-19.190454,-27.827417,10.239482,3.265578
-30.9231,160.936996,0.494269,3.024222,84.511261,-8.812612,-58.114105,78.025253,-8.519146,-27.272011,102.304832,-2.294798,-8.019056,56.684212,-19.441099,-27.796097,10.211158,3.240304
-31.001719,160.960922,0.546516,2.972032,84.458946,-8.786478,-58.329567,78.140297,-8.6664,-27.335958,102.304573,-2.344534,-8.160743,56.57085,-19.707275,-27.788673,10.189845,3.217266
-31.053917,160.997772,0.601837,2.929545,84.375862,-8.745942,-58.545971,78.26329,-8.799576,-27.36602,102.304733,-2.409909,-8.261189,56.469044,-19.948727,-27.759821,10.148963,3.179334
-31.110182,161.034927,0.643607,2.896746,84.266792,-8.706041,-58.754192,78.414368,-8.95586,-27.400736,102.305008,-2.468972,-8.317528,56.362759,-20.169775,-27.736816,10.120536,3.154384
-31.160988,161.083023,0.693572,2.866807,84.162582,-8.657319,-58.955963,78.551407,-9.085951,-27.42425,102.305779,-2.529434,-8.363657,56.242413,-20.370312,-27.74299,10.098834,3.137775
-31.221695,161.121658,0.735521,2.842355,84.043953,-8.62313,-59.121281,78.685028,-9.194954,-27.455336,102.308105,-2.582228,-8.396812,56.142494,-20.541443,-27.741291,10.088674,3.128099
-31.267817,161.157837,0.771665,2.838982,83.935081,-8.586742,-59.262577,78.787544,-9.28218,-27.472233,102.332932,-2.647054,-8.393167,56.021561,-20.670645,-27.738213,10.092736,3.117089
-31.311018,161.175827,0.789284,2.86923,83.827408,-8.568511,-59.37812,78.861969,-9.328129,-27.512489,102.340286,-2.689391,-8.37506,55.888172,-20.742035,-27.711666,10.070405,3.093029
-31.348789,161.177216,0.815991,2.904505,83.75663,-8.555852,-59.451992,78.916611,-9.356395,-27.555964,102.35865,-2.736778,-8.341253,55.760822,-20.747658,-27.709538,10.06453,3.089164
-31.389959,161.177811,0.830926,2.935701,83.710358,-8.564181,-59.497066,78.919075,-9.334334,-27.62332,102.360809,-2.773646,-8.303517,55.663452,-20.707289,-27.696415,10.058969,3.069374
-31.416389,161.174194,0.842645,2.988903,83.691025,-8.590954,-59.517616,78.912399,-9.302583,-27.662207,102.362144,-2.828174,-8.254766,55.576832,-20.617678,-27.687176,10.050766,3.068554
-31.431541,161.166473,0.862784,3.052662,83.671814,-8.636266,-59.540894,78.876907,-9.23918,-27.686157,102.327141,-2.859985,-8.220737,55.470509,-20.462254,-27.669018,10.029779,3.068438
-31.436069,161.163788,0.860278,3.098621,83.692238,-8.690395,-59.568974,78.850273,-9.181748,-27.689451,102.3209,-2.90826,-8.204867,55.402592,-20.296963,-27.673647,10.029854,3.068449
-31.453739,161.162613,0.844241,3.120278,83.723129,-8.765743,-59.597729,78.819267,-9.1082,-27.704111,102.30748,-2.952221,-8.201787,55.333557,-20.118332,-27.680315,10.030088,3.056178
-31.448112,161.169632,0.827119,3.131472,83.765198,-8.830978,-59.663158,78.815536,-9.047785,-27.690306,102.298927,-3.011813,-8.194971,55.295563,-19.941755,-27.684786,10.030276,3.047491
-31.44198,161.176758,0.802046,3.146563,83.79924,-8.908035,-59.72327,78.809189,-8.986033,-27.686289,102.289955,-3.046625,-8.160435,55.245495,-19.7621,-27.67296,10.015708,3.040705
-31.42267,161.188629,0.774602,3.137438,83.836472,-8.982877,-59.804722,78.808334,-8.927168,-27.678207,102.273941,-3.103348,-8.136743,55.234627,-19.612518,-27.672092,10.005686,3.034384
-31.410776,161.204315,0.74462,3.11663,83.891289,-9.067765,-59.87159,78.794388,-8.874294,-27.669243,102.258018,-3.126822,-8.113761,55.233143,-19.463123,-27.666115,9.990238,3.03409
-31.370594,161.224686,0.714216,3.107128,83.956688,-9.148183,-59.906078,78.741264,-8.776652,-27.623428,102.282501,-3.14344,-8.086149,55.244225,-19.347445,-27.640488,10.001972,3.033759
-31.339628,161.237976,0.669795,3.115646,84.011116,-9.242386,-59.926273,78.703766,-8.685266,-27.600336,102.282463,-3.152803,-8.055983,55.230934,-19.282053,-27.620897,9.992449,3.033422
-31.292324,161.243622,0.63041,3.11612,84.086182,-9.331338,-59.921574,78.641243,-8.580926,-27.567026,102.304527,-3.162975,-8.021107,55.233982,-19.251812,-27.617237,9.996217,3.033109
-31.262524,161.24585,0.580862,3.113945,84.150589,-9.426837,-59.890923,78.551102,-8.46369,-27.552532,102.314621,-3.158321,-7.983235,55.207081,-19.277729,-27.614645,10.002428,3.032848
-31.220655,161.247421,0.536476,3.111317,84.21492,-9.514877,-59.829838,78.432755,-8.345872,-27.524143,102.320213,-3.174712,-7.910969,55.174805,-19.336891,-27.612095,10.009042,3.032669
-31.180387,161.235718,0.478201,3.108666,84.26918,-9.604335,-59.762962,78.313957,-8.220267,-27.499355,102.303612,-3.175573,-7.821635,55.130886,-19.439871,-27.597307,9.99724,3.032603
-31.135933,161.217514,0.429918,3.105783,84.323441,-9.677089,-59.696518,78.193962,-8.116338,-27.468987,102.29837,-3.17916,-7.734992,55.064785,-19.568645,-27.585123,9.997644,3.032678
-31.100197,161.193192,0.374693,3.095247,84.364281,-9.743383,-59.633671,78.084465,-8.027617,-27.444553,102.276176,-3.184824,-7.653289,55.008183,-19.707924,-27.582811,9.997379,3.033339
-31.058079,161.166306,0.325815,3.083551,84.39711,-9.791558,-59.576687,77.979042,-7.955683,-27.416592,102.268486,-3.189599,-7.571037,54.953026,-19.852957,-27.580559,9.997128,3.034556
-31.021852,161.139252,0.270032,3.065608,84.408882,-9.827251,-59.528404,77.906464,-7.923865,-27.374258,102.252716,-3.194651,-7.471445,54.902367,-19.989588,-27.57819,9.996917,3.035751
-30.986191,161.111176,0.212751,3.040217,84.396141,-9.849645,-59.49044,77.850899,-7.918832,-27.319168,102.26844,-3.209966,-7.401887,54.850357,-20.140511,-27.593304,9.971509,3.020605
-30.957882,161.094498,0.155548,3.014018,84.376228,-9.847701,-59.442795,77.803619,-7.927521,-27.269484,102.269699,-3.227752,-7.32232,54.833618,-20.242704,-27.602554,9.975352,3.021947
-30.910624,161.082092,0.107441,2.991952,84.35025,-9.812852,-59.38707,77.796082,-7.946172,-27.22851,102.281967,-3.250083,-7.247293,54.822773,-20.321983,-27.589499,9.98441,3.022639
-30.866745,161.064941,0.055228,2.974453,84.301651,-9.77235,-59.326702,77.790863,-7.990196,-27.176823,102.283691,-3.264984,-7.192006,54.821102,-20.371622,-27.572805,9.970371,3.019014
-30.818308,161.060303,0.008359,2.969825,84.262077,-9.716753,-59.270554,77.82029,-8.057563,-27.105927,102.324677,-3.274331,-7.162111,54.826965,-20.395151,-27.55975,9.965412,3.009985
-30.778708,161.05864,-0.034864,2.966829,84.213051,-9.658429,-59.184929,77.838837,-8.10985,-27.051577,102.323807,-3.294337,-7.124181,54.850758,-20.371834,-27.546461,9.963177,3.002534
-30.726061,161.058548,-0.075526,2.978218,84.175598,-9.590309,-59.096802,77.872353,-8.18396,-27.014082,102.328377,-3.326987,-7.091996,54.883278,-20.314589,-27.527941,9.960945,2.998587
-30.67732,161.064438,-0.116457,2.999739,84.129669,-9.523301,-58.989014,77.895424,-8.247147,-26.972937,102.331978,-3.352077,-7.049055,54.922489,-20.220026,-27.507023,9.947619,2.993663
-30.619961,161.078461,-0.157353,3.013674,84.087486,-9.448646,-58.884922,77.952515,-8.343248,-26.917414,102.346077,-3.378367,-7.010108,54.971294,-20.118074,-27.485859,9.939636,2.981773
-30.571527,161.092316,-0.206295,3.039143,84.029747,-9.372607,-58.777599,77.990326,-8.431931,-26.86249,102.34613,-3.40104,-6.978905,55.015968,-19.999344,-27.475504,9.938284,2.970867
-30.508554,161.107788,-0.252742,3.077076,83.978844,-9.293095,-58.67218,78.045425,-8.53269,-26.798573,102.359291,-3.416997,-6.933589,55.055492,-19.881493,-27.454535,9.937039,2.964557
-30.445066,161.114807,-0.303062,3.133142,83.920486,-9.227695,-58.552101,78.082291,-8.626777,-26.734066,102.352638,-3.429863,-6.90502,55.073391,-19.759253,-27.438927,9.935926,2.957993
-30.373074,161.117401,-0.349983,3.206261,83.860565,-9.151701,-58.430401,78.124222,-8.73066,-26.66539,102.367264,-3.439639,-6.84012,55.09296,-19.647055,-27.422102,9.934969,2.953732
-30.298647,161.118408,-0.406523,3.29642,83.792542,-9.08544,-58.298485,78.156219,-8.817043,-26.601196,102.368645,-3.445458,-6.771896,55.072372,-19.556854,-27.408239,9.934191,2.94693
-30.212349,161.118896,-0.467865,3.392689,83.725609,-9.0151,-58.182041,78.210617,-8.934105,-26.546829,102.366554,-3.454366,-6.678872,55.038605,-19.500216,-27.393778,9.933617,2.932251
-30.118721,161.118515,-0.541825,3.493559,83.655334,-8.950983,-58.056694,78.238068,-9.025749,-26.47971,102.363564,-3.456345,-6.591606,55.002365,-19.480768,-27.373358,9.93327,2.928442
-30.018541,161.113846,-0.607326,3.602521,83.591194,-8.881312,-57.936802,78.292847,-9.125947,-26.415545,102.36058,-3.456976,-6.48491,54.947357,-19.4795,-27.361042,9.933172,2.924862
-29.913824,161.105515,-0.686211,3.716836,83.520142,-8.828292,-57.804771,78.327377,-9.203796,-26.334297,102.35701,-3.454945,-6.362166,54.884804,-19.517426,-27.346289,9.935119,2.913479
-29.802237,161.100342,-0.760971,3.829511,83.461899,-8.766436,-57.689674,78.387367,-9.301221,-26.264551,102.353973,-3.446705,-6.237329,54.802986,-19.553467,-27.332893,9.94253,2.911877
-29.685097,161.093826,-0.84356,3.937221,83.396332,-8.704262,-57.550781,78.414764,-9.358528,-26.173681,102.335915,-3.429382,-6.105994,54.707348,-19.599981,-27.317501,9.945828,2.911006
-29.558598,161.087051,-0.922778,4.047679,83.350182,-8.646168,-57.412781,78.443001,-9.408115,-26.088486,102.344559,-3.400963,-5.978325,54.593731,-19.645105,-27.314285,9.94857,2.910544
-29.425858,161.075333,-0.999383,4.149686,83.300468,-8.591922,-57.269623,78.468712,-9.44526,-25.996199,102.324409,-3.377197,-5.828106,54.46138,-19.684544,-27.31291,9.93607,2.910171
-29.289331,161.063141,-1.083493,4.239485,83.257927,-8.541223,-57.125538,78.490402,-9.477131,-25.897264,102.340652,-3.333701,-5.671118,54.320686,-19.724463,-27.311668,9.936541,2.909564
-29.159344,161.054077,-1.176772,4.330223,83.222549,-8.502746,-56.975994,78.5093,-9.500584,-25.80311,102.320984,-3.308118,-5.501957,54.168438,-19.746496,-27.310505,9.936915,2.895447
-29.017914,161.042343,-1.26536,4.41594,83.191719,-8.461864,-56.82267,78.527824,-9.519279,-25.712769,102.309166,-3.292265,-5.30758,53.969769,-19.761835,-27.309368,9.937348,2.894854
-28.877447,161.031052,-1.359661,4.499892,83.156052,-8.421056,-56.681866,78.545555,-9.534254,-25.609621,102.283539,-3.268848,-5.083329,53.761543,-19.740829,-27.308208,9.927252,2.894304
-28.720102,161.021744,-1.442513,4.57756,83.126259,-8.381745,-56.552013,78.580444,-9.560135,-25.51572,102.274139,-3.249295,-4.808399,53.509968,-19.66518,-27.292,9.944009,2.893756
-28.577568,161.01265,-1.534859,4.65076,83.09584,-8.348628,-56.411289,78.593254,-9.559676,-25.406977,102.254021,-3.227035,-4.5167,53.222321,-19.540882,-27.290531,9.94489,2.893168
-28.421432,161.001373,-1.621136,4.728001,83.061089,-8.312636,-56.281189,78.600227,-9.559156,-25.319389,102.250626,-3.210446,-4.157987,52.868805,-19.378069,-27.28903,9.946215,2.891876
-28.272076,160.993256,-1.722102,4.813009,83.023956,-8.283512,-56.13414,78.608986,-9.558532,-25.219198,102.236305,-3.205144,-3.743709,52.46106,-19.16608,-27.287617,9.947612,2.887839
-28.108166,160.984589,-1.799311,4.901442,82.992783,-8.246757,-56.008938,78.635498,-9.557025,-25.115364,102.245811,-3.185442,-3.24095,51.927509,-18.90473,-27.286167,9.956843,2.883634
-27.952,160.977463,-1.875775,5.000926,82.949623,-8.206258,-55.861122,78.652664,-9.541865,-25.005157,102.222191,-3.172575,-2.696867,51.324097,-18.612268,-27.284372,9.944626,2.895664
-27.782896,160.972778,-1.950571,5.099043,82.917198,-8.171476,-55.721977,78.683426,-9.529202,-24.881891,102.236626,-3.162121,-2.035713,50.611481,-18.279926,-27.271395,9.947001,2.894655
-27.614244,160.967911,-2.025617,5.200546,82.877121,-8.140154,-55.579697,78.724678,-9.519562,-24.763248,102.2267,-3.146245,-1.321548,49.762173,-17.914825,-27.262791,9.942147,2.898954
-27.436607,160.961853,-2.088035,5.29739,82.840317,-8.116942,-55.45792,78.818626,-9.543965,-24.691574,102.2211,-3.1563,-0.503535,48.830502,-17.527658,-27.261915,9.938564,2.9031
-27.261511,160.948639,-2.150224,5.393162,82.801872,-8.111273,-55.297714,78.865204,-9.5325,-24.596354,102.23732,-3.16109,0.350435,47.818634,-17.122835,-27.261675,9.934775,2.90473
-27.070349,160.944107,-2.192409,5.498185,82.766548,-8.111664,-55.139198,78.947273,-9.537182,-24.475681,102.253609,-3.175161,1.29526,46.725105,-16.689625,-27.261795,9.937694,2.906172
-26.873732,160.930664,-2.241925,5.618565,82.732552,-8.123835,-54.965042,79.018402,-9.533384,-24.350819,102.22657,-3.186029,2.303835,45.500183,-16.208618,-27.262016,9.94068,2.908547
-26.678131,160.928223,-2.288456,5.758985,82.703163,-8.153057,-54.782288,79.093231,-9.529676,-24.20389,102.196587,-3.194952,3.39648,44.182842,-15.742579,-27.262068,9.943664,2.911179
-26.473728,160.925018,-2.345748,5.920325,82.6633,-8.205371,-54.605026,79.174347,-9.527437,-24.082008,102.129265,-3.23863,4.492791,42.745598,-15.201476,-27.271696,9.936728,2.929102
-26.267963,160.915283,-2.394765,6.091142,82.608742,-8.272157,-54.429035,79.256294,-9.525075,-23.95784,102.045723,-3.279974,5.607357,41.259521,-14.668528,-27.28957,9.919203,2.94208
-26.062792,160.901245,-2.450844,6.27718,82.543549,-8.353137,-54.236019,79.325562,-9.520748,-23.816755,101.937851,-3.350235,6.667467,39.728733,-14.113831,-27.308811,9.927777,2.94107
-25.846531,160.88562,-2.489198,6.464266,82.468987,-8.432478,-54.031033,79.383827,-9.504517,-23.67277,101.815323,-3.419571,7.668517,38.233112,-13.578399,-27.324362,9.933893,2.95118
-25.63903,160.876434,-2.533779,6.65494,82.375603,-8.50935,-53.836552,79.456909,-9.490314,-23.513639,101.712975,-3.524682,8.597489,36.620892,-12.979156,-27.353329,9.930629,2.979423
-25.422096,160.868744,-2.59851,6.860005,82.298141,-8.591532,-53.641548,79.517059,-9.462878,-23.365133,101.578743,-3.631289,9.46826,35.007484,-12.426587,-27.363203,9.92777,2.982359
-25.199446,160.86496,-2.681047,7.057165,82.197754,-8.697407,-53.450901,79.573204,-9.425172,-23.180351,101.478279,-3.731258,10.303273,33.266304,-11.826838,-27.375046,9.938898,2.994792
-24.959295,160.862061,-2.758089,7.232625,82.078468,-8.823197,-53.276009,79.639465,-9.392572,-23.005638,101.393242,-3.84207,11.042859,31.545586,-11.284644,-27.377754,9.940072,2.998909
-24.708542,160.850357,-2.845289,7.418451,81.961746,-8.963862,-53.08614,79.685471,-9.348418,-22.822042,101.337692,-3.977173,11.754576,29.788568,-10.763915,-27.384895,9.941229,3.006604
-24.454378,160.845917,-2.922611,7.583251,81.85894,-9.122541,-52.902073,79.726486,-9.292891,-22.646055,101.189934,-4.130175,12.360487,28.105223,-10.3206,-27.398914,9.94249,3.013526
-24.194283,160.846176,-3.030089,7.757039,81.764122,-9.314514,-52.71648,79.765541,-9.245358,-22.410669,101.078888,-4.263262,12.926761,26.386833,-9.885302,-27.426397,9.960081,3.019604
-23.919971,160.84877,-3.140679,7.915764,81.669525,-9.511012,-52.531685,79.802582,-9.187229,-22.137283,100.982407,-4.38248,13.407217,24.694735,-9.533679,-27.454849,9.966759,3.023399
